Values
834.5454545454378
834.5454545454378
834.5454545454378
834.5454545454378
834.5454545454378
834.5454545454378
834.5454545454378
834.5454545454378
834.5454545454378
827.2727272727105
834.5454545454378
834.5454545454378
827.2727272727105
827.2727272727105
827.2727272727105
838.1818181818014
754.545454545438
