Values
909.4999999999925
840.6249999999881
774.9999999999902
658.7301587301464
904.4999999999927
911.699999999992
811.392405063283
900.9999999999917
906.6999999999939
907.6999999999839
870.4918032786769
911.6999999999847
768.0351906158202
909.9999999999847
874.1935483870891
899.9999999999827
910.2999999999939
900.3999999999912
876.9736842105126
839.999999999991
893.1034482758467
908.7999999999838
672.1518987341668
905.1999999999853
882.9931972789035
889.7610921501531
913.7999999999919
903.4999999999932
830.158730158715
896.6555183946311
905.9999999999907
795.2380952380809
903.5999999999863
873.6842105263022
900.8999999999845
700.5698005697911
609.7791798107131
862.0689655172268
909.4999999999886
833.7539432176552
879.0209790209647
905.9999999999849
900.3999999999826
908.9999999999889
659.3749999999885
874.1697416974074
903.0999999999829
904.7999999999851
902.999999999992
671.1598746081364
