Values
383.5526315789427
412.82051282050844
387.63250883391953
319.9395770392739
368.4385382059766
469.76744186046005
383.87096774193174
348.3870967741918
378.26086956521476
328.5714285714273
357.79220779220583
375.694444444442
394.6619217081814
394.5848375451219
370.5882352941156
338.2716049382705
322.4924012158047
377.50865051902827
410.94890510948574
376.02739726027136
357.9124579124557
373.0158730158703
413.8888888888854
405.4945054945015
303.1746031746032
414.18439716311616
352.76872964169166
387.1794871794841
371.3804713804683
473.7704918032709
401.7793594306012
383.10810810810494
423.0769230769189
388.29431438126807
382.6388888888859
309.9378881987568
347.45762711864205
430.7692307692266
339.44636678200555
337.2990353697732
362.06896551723764
338.8714733542308
325.32467532467496
378.5478547854762
381.7518248175163
358.19397993310844
335.73667711598654
433.8645418326634
370.588235294115
407.19424460431145
