Values
906.5999999999846
908.9999999999843
900.0999999999849
782.1752265860864
902.7999999999844
909.1999999999845
879.452054794504
738.70967741934
907.0999999999881
611.0389610389487
871.3375796178165
881.1320754716877
812.3867069486231
508.82352941175293
887.0550161812157
901.4999999999839
807.9365079364934
911.3999999999938
596.5944272445736
879.0940766550395
900.6999999999923
892.5373134328204
881.4814814814669
833.9622641509264
