Values
833.8235294117492
776.6666666666576
769.8630136986168
747.6821192052897
750.7936507936378
764.0776699029003
821.7081850533701
823.3449477351794
742.2712933753837
866.6666666666531
816.6666666666586
743.4504792332173
772.4137931034348
781.9444444444297
666.1538461538381
811.2627986347965
681.1550151975595
869.3486590038239
732.2368421052511
905.2999999999842
848.1481481481347
829.078014184387
900.4999999999853
877.4436090225403
783.3333333333243
888.8475836431103
746.3949843260045
815.7894736841962
775.862068965504
892.5650557620698
747.8964401294373
762.179487179476
790.4593639575851
851.4925373134188
873.0769230769088
905.8999999999855
856.9892473118164
715.873015873004
866.4179104477467
820.5776173285126
684.1945288753711
745.9016393442522
797.3509933774753
811.2627986347966
727.361563517902
838.4057971014408
754.3689320388228
834.7826086956438
868.7499999999831
826.8292682926705
