Values
701.3937282229859
633.5423197492055
687.3754152823832
670.5479452054685
613.4328358208874
706.4516129032152
614.7540983606473
777.7777777777654
659.9999999999907
547.7611940298441
707.8291814946522
746.4285714285587
724.3727598566205
658.5034013605369
681.1447811447691
632.4840764331075
599.3670886075864
774.538745387446
682.6086956521619
739.9999999999877
565.6534954407223
701.3698630136868
746.9750889679614
640.384615384607
668.7296416937995
638.5620915032563
674.0863787375332
539.9999999999898
623.6842105263053
671.8120805369023
726.7148014440359
797.8102189780884
749.6240601503622
611.2462006078946
655.0335570469693
728.3582089552111
713.7931034482635
683.1715210355874
766.6666666666542
694.5205479451939
699.9999999999899
755.6338028168883
653.943217665605
693.7062937062834
745.2830188679151
712.499999999988
695.8477508650449
671.0437710437593
682.3129251700609
624.590163934417
